,ExpectedReturn,ConfIntLow,ConfIntHigh,SharpeRatio,TrueReturn,Error,InConfInt,Freq,LenTrain,StartTest
669,1.61,-3.85,9.54,0.2723395622138464,2.55,0.9399999999999996,True,1M,7,2023-09-30
670,1.34,-4.66,8.93,0.1966825989406262,-6.66,-8.0,False,1M,7,2023-10-31
671,1.65,-5.84,12.4,0.2138865550488405,6.0,4.35,True,1M,7,2023-11-30
672,1.78,-5.36,11.78,0.2631054744424359,4.88,3.1,True,1M,7,2023-12-31
673,1.2,-5.36,8.03,0.1779627045572186,4.48,3.28,True,1M,7,2024-01-31
674,1.88,-5.36,9.63,0.3123966269641645,0.45,-1.43,True,1M,7,2024-02-29
675,2.08,-6.07,9.47,0.35264052529115,3.42,1.34,True,1M,7,2024-03-31
676,1.54,-6.54,7.24,0.2828897318117417,0.53,-1.01,True,1M,7,2024-04-30
677,2.17,-1.69,5.53,0.8228273874473644,1.13,-1.04,True,1M,7,2024-05-31
678,1.91,0.39,3.86,1.372499799233149,1.17,-0.74,True,1M,7,2024-06-30
679,1.69,-0.08,3.81,0.986384171244669,-0.62,-2.31,False,1M,7,2024-07-31
680,0.98,-1.8,3.84,0.2944012470142091,-0.56,-1.54,True,1M,7,2024-08-31
681,1.43,-1.27,4.12,0.5464246755902772,3.26,1.83,True,1M,7,2024-09-30
682,1.74,-1.34,4.51,0.6518124861806376,0.06,-1.68,True,1M,7,2024-10-31
683,1.82,-1.31,5.52,0.5766494452550573,5.39,3.5699999999999994,True,1M,7,2024-11-30
684,2.43,-4.66,8.97,0.4774059055245337,-0.45,-2.8800000000000003,True,1M,7,2024-12-31
685,1.92,-3.38,6.33,0.4728551178627216,3.35,1.4300000000000002,True,1M,7,2025-01-31
686,1.24,1.14,1.34,8.940663861774821,1.12,-0.1199999999999998,False,1w,1,2016-07-17
687,2.4,2.22,2.58,4.718318345638011,2.58,0.1800000000000001,True,1w,1,2016-07-24
688,0.89,0.88,0.9,5.904605282131072,0.94,0.0499999999999999,False,1w,1,2016-07-31
689,2.97,0.47,7.21,0.6296742715596595,-3.06,-6.03,False,1w,1,2016-08-07
690,1.53,1.34,1.65,2.851024784030747,1.42,-0.1100000000000001,True,1w,1,2016-08-14
691,1.19,1.07,1.59,1.6969198801633896,0.41,-0.78,False,1w,1,2016-08-21
692,1.22,1.23,1.86,1.5752387883868468,1.88,0.6599999999999999,False,1w,1,2016-08-28
693,0.89,0.8,0.95,4.665437097562221,1.11,0.22,False,1w,1,2016-09-04
694,1.64,1.96,2.76,0.4398547687010726,-2.06,-3.7,False,1w,1,2016-09-11
695,0.33,-0.81,1.05,0.1821311945018151,-1.3,-1.63,False,1w,1,2016-09-18
696,1.55,1.4,1.65,7.529008536651772,1.35,-0.1999999999999999,False,1w,1,2016-09-25
697,1.3,1.15,1.43,1.551712338391902,0.86,-0.44,False,1w,1,2016-10-02
698,1.52,1.27,1.87,3.368357504402184,1.27,-0.25,True,1w,1,2016-10-09
699,1.72,1.57,1.95,7.381787145020636,2.07,0.3499999999999998,False,1w,1,2016-10-16
700,0.9,0.88,0.93,9.008942459717629,0.82,-0.08,False,1w,1,2016-10-23
701,1.24,1.04,1.5,3.479312823551819,1.04,-0.1999999999999999,True,1w,1,2016-10-30
702,1.56,1.33,1.73,1.8723703028098089,1.73,0.1699999999999999,True,1w,1,2016-11-06
703,1.64,1.17,2.05,1.5571346760735407,2.0,0.3600000000000001,True,1w,1,2016-11-13
704,1.15,1.09,1.17,11.167699903087964,1.17,0.02,True,1w,1,2016-11-20
705,1.88,1.83,1.93,7.471555543945733,1.66,-0.2199999999999999,False,1w,1,2016-11-27
706,1.28,1.02,1.3,2.974451117153152,1.02,-0.26,True,1w,1,2016-12-04
707,1.89,1.8,1.89,13.331273909086024,1.87,-0.0199999999999997,True,1w,1,2016-12-11
708,1.16,1.09,1.24,7.988197996592487,1.32,0.1600000000000001,False,1w,1,2016-12-18
709,0.87,0.51,1.05,1.3393979252124408,0.51,-0.36,True,1w,1,2016-12-25
710,1.42,0.52,1.79,0.9784919304545656,1.24,-0.1799999999999999,True,1w,1,2017-01-01
711,0.86,0.78,0.91,3.0237809704297267,0.78,-0.0799999999999999,True,1w,1,2017-01-08
712,1.0,0.48,1.17,1.3402043637752878,0.95,-0.05,True,1w,1,2017-01-15
713,1.59,0.72,1.49,0.7357565971165216,-0.65,-2.24,False,1w,1,2017-01-22
714,1.89,1.44,2.5,2.4557768780584004,1.44,-0.4499999999999999,True,1w,1,2017-01-29
716,1.01,0.88,1.21,3.0447539019986896,0.88,-0.13,True,1w,1,2017-02-12
717,1.33,1.26,1.47,6.4799981750952975,1.26,-0.07,True,1w,1,2017-02-19
718,0.63,0.58,0.67,4.048700573714813,0.58,-0.05,True,1w,1,2017-02-26
719,1.13,0.86,1.45,1.1795888118789224,0.87,-0.2599999999999999,True,1w,1,2017-03-05
720,0.83,0.65,1.11,1.4163477477768207,1.11,0.2800000000000001,True,1w,1,2017-03-12
721,0.86,0.73,1.09,2.9675283914712214,0.73,-0.13,True,1w,1,2017-03-19
723,0.95,0.65,0.92,1.6857312859834577,1.9,0.95,False,1w,1,2017-04-02
724,0.8,0.71,0.9,4.39172965378248,0.71,-0.09,True,1w,1,2017-04-09
725,1.23,1.09,1.34,3.446807906244695,1.19,-0.04,True,1w,1,2017-04-16
726,0.36,0.02,0.49,0.6934485040783569,1.14,0.7799999999999999,False,1w,1,2017-04-23
727,1.38,1.3,1.48,5.273483186125917,0.99,-0.3899999999999999,False,1w,1,2017-04-30
728,2.81,2.66,3.53,3.7033854257942034,2.66,-0.1499999999999999,True,1w,1,2017-05-07
729,1.58,1.46,1.64,6.448992275076252,1.46,-0.1200000000000001,True,1w,1,2017-05-14
730,0.51,-0.42,0.96,0.4133546891631919,0.38,-0.13,True,1w,1,2017-05-21
732,0.5,0.47,0.55,1.267308209778603,0.16,-0.3399999999999999,False,1w,1,2017-06-04
733,0.62,0.43,0.79,1.292253792442707,-0.05,-0.67,False,1w,1,2017-06-11
734,0.42,0.24,0.53,0.9266172430117732,0.24,-0.18,True,1w,1,2017-06-18
735,0.92,0.85,0.99,8.185831567376937,0.84,-0.08,False,1w,1,2017-06-25
736,0.97,-0.59,3.15,0.5533289326757757,3.64,2.67,False,1w,1,2017-07-02
737,1.37,1.31,1.42,4.952520664163409,1.31,-0.06,True,1w,1,2017-07-09
738,1.01,0.91,1.25,1.7636504416311742,1.25,0.24,True,1w,1,2017-07-16
739,0.68,0.57,0.74,1.8386380734895111,0.51,-0.17,False,1w,1,2017-07-23
740,0.6,1.03,1.34,0.3738055393919325,1.72,1.12,False,1w,1,2017-07-30
741,0.95,0.8,1.27,2.318848562031231,1.27,0.32,True,1w,1,2017-08-06
742,1.33,1.31,1.42,2.891461846947589,1.42,0.0899999999999998,True,1w,1,2017-08-13
743,0.89,0.75,1.14,1.2624391593867432,0.93,0.04,True,1w,1,2017-08-20
744,1.23,0.98,1.68,2.530041972453606,0.98,-0.25,True,1w,1,2017-08-27
745,0.24,-0.41,0.88,0.123342630752246,1.79,1.55,False,1w,1,2017-09-03
746,0.58,0.41,0.86,0.9941773575379208,-0.37,-0.95,False,1w,1,2017-09-10
747,1.38,1.31,1.42,10.70920190988221,1.42,0.04,True,1w,1,2017-09-17
748,1.03,0.85,1.18,5.331674884613339,1.12,0.09,True,1w,1,2017-09-24
749,1.87,1.73,2.07,9.858099619967623,1.7,-0.1700000000000001,False,1w,1,2017-10-01
750,1.11,1.1,1.15,7.561970359627032,1.1,-0.01,True,1w,1,2017-10-08
752,0.89,-0.1,1.02,0.8188540140334307,-0.29,-1.18,False,1w,1,2017-10-22
753,0.46,0.38,0.57,1.6996046339156037,0.57,0.1099999999999999,True,1w,1,2017-10-29
754,1.62,1.36,1.6,5.497411116203825,1.34,-0.28,False,1w,1,2017-11-05
755,0.68,0.32,1.25,0.6386889777345146,-1.02,-1.7000000000000002,False,1w,1,2017-11-12
757,0.56,-0.05,1.47,0.5783960803786645,-0.7,-1.26,False,1w,1,2017-11-26
759,1.01,0.98,1.04,5.652604794047812,1.04,0.03,True,1w,1,2017-12-10
760,1.27,1.16,1.6,3.419830993142183,0.72,-0.55,False,1w,1,2017-12-17
761,1.48,1.39,1.52,2.6778171641393467,1.49,0.01,True,1w,1,2017-12-24
762,0.63,0.48,0.78,1.4033318866472313,0.48,-0.15,True,1w,1,2017-12-31
763,0.47,0.13,0.73,0.4423421389976287,0.73,0.26,True,1w,1,2018-01-07
764,1.96,1.78,2.35,5.206238780227436,1.81,-0.1499999999999999,True,1w,1,2018-01-14
765,0.67,0.52,0.84,1.6509316466719868,0.84,0.1699999999999999,True,1w,1,2018-01-21
766,0.83,0.84,0.89,2.247477388198982,0.85,0.02,True,1w,1,2018-01-28
767,0.61,0.5,0.66,0.2908687555838267,0.82,0.2099999999999999,False,1w,1,2018-02-04
768,0.57,-0.17,1.43,0.5283971286359714,1.43,0.86,True,1w,1,2018-02-11
770,1.77,1.56,1.93,4.502334511556449,1.34,-0.4299999999999999,False,1w,1,2018-02-25
771,0.69,0.63,0.99,2.036222997299162,-0.01,-0.7,False,1w,1,2018-03-04
774,0.8,0.67,0.93,2.8253006079022107,0.56,-0.24,False,1w,1,2018-03-25
775,0.43,0.19,0.98,0.332187275687378,0.19,-0.24,True,1w,1,2018-04-01
776,0.55,0.34,0.85,0.8138889944338624,0.65,0.0999999999999999,True,1w,1,2018-04-08
777,1.42,1.07,2.06,2.485243452242218,1.13,-0.29,True,1w,1,2018-04-15
778,1.55,1.23,1.91,4.373065888178795,1.23,-0.32,True,1w,1,2018-04-22
779,1.52,1.38,1.55,10.398553710110496,1.36,-0.1599999999999999,False,1w,1,2018-04-29
780,1.43,1.23,1.55,7.397060876053819,1.29,-0.1399999999999999,True,1w,1,2018-05-06
781,0.35,0.33,0.37,7.306161586148186,0.33,-0.0199999999999999,True,1w,1,2018-05-13
782,1.19,1.17,1.22,15.91512305801984,1.14,-0.05,False,1w,1,2018-05-20
783,0.77,0.71,0.8,4.977502050789898,0.69,-0.08,False,1w,1,2018-05-27
784,1.85,1.47,2.25,1.5119524839206713,0.66,-1.19,False,1w,1,2018-06-03
785,0.67,-0.27,1.29,0.8654615110534704,-0.38,-1.05,False,1w,1,2018-06-10
786,0.8,0.69,1.24,1.448429135702212,0.88,0.0799999999999999,True,1w,1,2018-06-17
787,29.26,0.72,0.72,0.5083567075827392,143.83,114.57,False,1w,1,2018-06-24
788,1.99,1.8,2.2,6.295523671984065,1.87,-0.1199999999999998,True,1w,1,2018-07-01
789,1.06,0.75,1.07,2.2449509021904106,0.88,-0.18,True,1w,1,2018-07-08
790,1.81,1.29,2.06,1.8062140925825043,1.29,-0.52,True,1w,1,2018-07-15
791,216.41,0.19,1.27,0.6035713243214416,0.19,-216.22,True,1w,1,2018-07-22
792,0.82,0.79,0.84,6.763421992718461,0.79,-0.0299999999999999,True,1w,1,2018-07-29
793,0.53,0.21,0.78,1.4298616643319952,0.21,-0.32,True,1w,1,2018-08-05
794,0.92,0.9,0.93,17.937544400163848,0.9,-0.02,True,1w,1,2018-08-12
795,1.14,0.84,1.49,1.99688271057908,0.17,-0.97,False,1w,1,2018-08-19
797,0.69,0.23,0.68,1.0936935280228768,0.23,-0.4599999999999999,True,1w,1,2018-09-02
798,0.88,0.47,1.45,1.4630951082509391,0.47,-0.41,True,1w,1,2018-09-09
799,0.55,0.54,0.76,0.9899899325548472,0.76,0.2099999999999999,True,1w,1,2018-09-16
800,1.56,1.5,1.65,6.286871241617566,1.54,-0.02,True,1w,1,2018-09-23
801,1.25,1.1,1.4,5.80750563807222,1.05,-0.1999999999999999,False,1w,1,2018-09-30
802,1.85,1.25,2.31,4.049367957581459,1.1,-0.75,False,1w,1,2018-10-07
803,5.04,3.01,5.82,1.9497924881736208,3.01,-2.03,True,1w,1,2018-10-14
804,0.64,0.43,0.81,1.645492421117813,0.3,-0.34,False,1w,1,2018-10-21
805,1.12,1.03,1.11,3.0182955750081333,1.03,-0.09,True,1w,1,2018-10-28
806,0.98,1.01,1.02,5.141524422065384,1.06,0.08,False,1w,1,2018-11-04
807,1.0,0.89,1.12,4.647862149282397,0.99,-0.01,True,1w,1,2018-11-11
808,0.6,0.49,0.83,1.37533126353764,0.22,-0.38,False,1w,1,2018-11-18
809,1.86,1.32,1.99,1.1076452550832678,0.39,-1.4700000000000002,False,1w,1,2018-11-25
810,2.07,2.09,2.54,3.3739409411008325,2.09,0.02,True,1w,1,2018-12-02
811,1.63,1.61,1.71,4.305703454912752,1.35,-0.2799999999999998,False,1w,1,2018-12-09
812,1.17,0.93,1.11,0.97609557853898,0.91,-0.2599999999999999,False,1w,1,2018-12-16
813,2.0,1.93,2.18,1.49591980249814,1.35,-0.6499999999999999,False,1w,1,2018-12-23
815,1.67,1.54,1.85,4.688075573481577,1.89,0.2199999999999999,False,1w,1,2019-01-06
816,2.18,1.99,2.34,10.38181995877678,1.92,-0.2600000000000002,False,1w,1,2019-01-13
817,1.33,1.3,1.38,12.037669111375708,1.38,0.0499999999999998,True,1w,1,2019-01-20
818,1.18,1.1,1.3,5.331829112517429,1.06,-0.1199999999999998,False,1w,1,2019-01-27
819,1.09,0.92,1.44,2.365550427612641,0.92,-0.17,True,1w,1,2019-02-03
820,0.89,0.86,0.93,10.54418933474144,0.89,0.0,True,1w,1,2019-02-10
821,0.04,0.01,0.05,-2.5011609951929823,0.09,0.0499999999999999,False,1w,1,2019-02-17
822,1.19,1.02,1.35,5.323525269803842,0.99,-0.1999999999999999,False,1w,1,2019-02-24
823,1.41,0.6,2.1,1.1983358171016891,1.16,-0.25,True,1w,1,2019-03-03
824,1.13,0.68,2.64,0.6799831032460913,1.62,0.4900000000000002,True,1w,1,2019-03-10
825,1.61,1.5,1.76,4.258870818978672,1.76,0.1499999999999999,True,1w,1,2019-03-17
827,1.39,0.82,1.79,2.489827802867208,0.42,-0.97,False,1w,1,2019-03-31
828,1.76,1.72,1.78,17.470929441447566,1.75,-0.01,True,1w,1,2019-04-07
830,1.11,1.0,1.39,2.896701759538778,1.16,0.0499999999999998,True,1w,1,2019-04-21
831,0.78,0.67,0.84,3.908062463771277,0.67,-0.1099999999999999,True,1w,1,2019-04-28
832,0.44,-0.04,0.94,0.6600192032410707,-0.36,-0.8,False,1w,1,2019-05-05
833,0.16,0.28,0.46,0.1078357907174689,0.47,0.3099999999999999,False,1w,1,2019-05-12
834,0.54,0.13,1.02,0.5947802286734026,1.02,0.48,True,1w,1,2019-05-19
835,2.94,2.13,3.82,3.082401175782316,2.09,-0.8500000000000001,False,1w,1,2019-05-26
836,1.7,1.29,1.86,3.357552784397872,2.62,0.9200000000000002,False,1w,1,2019-06-02
837,2.03,1.72,2.37,4.29012186818553,1.72,-0.3099999999999998,True,1w,1,2019-06-09
838,1.29,1.15,1.35,5.679835865254861,1.15,-0.1400000000000001,True,1w,1,2019-06-16
839,3.02,2.76,3.59,3.03370012475288,2.76,-0.2600000000000002,True,1w,1,2019-06-23
840,1.1,1.04,1.28,1.656660087005896,0.66,-0.44,False,1w,1,2019-06-30
841,0.94,0.93,0.95,17.951300058201504,0.9,-0.0399999999999999,False,1w,1,2019-07-07
842,0.81,0.69,0.9,2.331619535299956,0.77,-0.04,True,1w,1,2019-07-14
843,0.2,-0.12,0.38,0.1524476914303975,-0.05,-0.25,True,1w,1,2019-07-21
844,1.8,1.75,1.87,5.291064348208625,1.79,-0.01,True,1w,1,2019-07-28
845,1.19,1.13,1.18,4.064720086210007,1.15,-0.04,True,1w,1,2019-08-04
846,2.62,2.31,2.52,4.345018516308846,2.07,-0.5500000000000003,False,1w,1,2019-08-11
847,1.38,1.29,1.42,6.688566256029299,1.29,-0.0899999999999998,True,1w,1,2019-08-18
848,1.48,1.27,1.62,4.801678069157442,1.27,-0.2099999999999999,True,1w,1,2019-08-25
849,1.27,0.92,1.81,1.839208278883676,0.92,-0.35,True,1w,1,2019-09-01
850,1.83,1.65,2.0,5.432816567878362,1.55,-0.28,False,1w,1,2019-09-08
851,2.01,1.76,2.13,8.038410092458516,2.08,0.0700000000000002,True,1w,1,2019-09-15
852,0.93,0.82,1.13,2.5443198707779744,1.13,0.1999999999999998,True,1w,1,2019-09-22
853,1.65,1.39,1.91,4.149199492444383,1.01,-0.6399999999999999,False,1w,1,2019-09-29
856,2.37,1.34,3.53,1.7406153812545886,0.31,-2.06,False,1w,1,2019-10-20
857,0.84,0.84,0.98,2.3041492067314246,0.87,0.03,True,1w,1,2019-10-27
858,0.98,0.83,1.18,3.7238179202898753,0.83,-0.15,True,1w,1,2019-11-03
859,0.91,0.9,0.94,7.090336825547879,0.82,-0.09,False,1w,1,2019-11-10
860,0.51,0.17,1.0,1.2222623749324844,0.17,-0.3399999999999999,True,1w,1,2019-11-17
862,2.93,2.74,3.14,9.181092651879812,2.63,-0.3000000000000002,False,1w,1,2019-12-01
863,0.87,0.65,2.14,0.511923184646237,2.14,1.27,True,1w,1,2019-12-08
864,1.04,0.94,1.08,5.195277436193546,0.94,-0.1,True,1w,1,2019-12-15
865,1.13,1.07,1.15,7.673183147224128,1.14,0.01,True,1w,1,2019-12-22
866,1421.87,0.52,1.28,0.6110479484314348,-0.36,-1422.2299999999998,False,1w,1,2019-12-29
867,0.42,-0.09,0.67,0.4415922265985079,0.67,0.25,True,1w,1,2020-01-05
868,1.1,0.73,1.38,2.6998451575383924,0.73,-0.3700000000000001,True,1w,1,2020-01-12
869,1.15,0.9,1.32,3.330777143176189,1.32,0.1700000000000001,True,1w,1,2020-01-19
870,0.98,0.97,0.99,11.509596913396942,0.99,0.01,True,1w,1,2020-01-26
871,2.0,1.88,2.13,16.467927369997206,1.88,-0.1200000000000001,True,1w,1,2020-02-02
872,1.93,1.57,2.32,2.5805737469562997,2.32,0.3899999999999999,True,1w,1,2020-02-09
873,0.99,0.96,1.02,11.75528465168821,1.02,0.03,True,1w,1,2020-02-16
874,1.23,1.2,1.29,8.81315341816099,1.29,0.06,True,1w,1,2020-02-23
875,1.84,1.57,2.02,7.494540548147464,2.02,0.1799999999999999,True,1w,1,2020-03-01
876,0.96,0.9,0.99,7.494261527606754,1.09,0.1300000000000001,False,1w,1,2020-03-08
877,1.26,0.67,1.81,1.7046548019901475,0.24,-1.02,False,1w,1,2020-03-15
878,3.61,3.45,3.89,9.473308640221754,3.49,-0.1199999999999996,True,1w,1,2020-03-22
879,4.65,4.35,4.67,9.797641357257495,4.35,-0.3000000000000007,True,1w,1,2020-03-29
880,2.69,2.51,2.93,7.930038822615272,2.33,-0.3599999999999999,False,1w,1,2020-04-05
881,1.16,0.63,1.57,2.890808953569337,0.61,-0.5499999999999999,False,1w,1,2020-04-12
882,1.33,1.29,1.64,4.111159629784015,1.64,0.3099999999999998,True,1w,1,2020-04-19
883,2.67,2.41,2.81,4.143009578536746,2.38,-0.29,False,1w,1,2020-04-26
884,1.53,1.34,1.96,4.247908610573918,1.38,-0.1500000000000001,True,1w,1,2020-05-03
885,4.52,3.8,4.93,4.147682650182156,4.41,-0.1099999999999994,True,1w,1,2020-05-10
886,1.54,1.61,1.64,3.4546757042447664,1.61,0.07,True,1w,1,2020-05-17
887,2.98,2.78,3.15,5.935488629546733,2.7,-0.2799999999999998,False,1w,1,2020-05-24
888,2.21,1.78,2.26,1.798967511071334,2.26,0.0499999999999998,True,1w,1,2020-05-31
889,2.33,1.54,3.32,2.209960653224224,3.67,1.34,False,1w,1,2020-06-07
890,0.84,0.77,1.01,1.3288059667986132,0.35,-0.49,False,1w,1,2020-06-14
891,0.98,0.88,1.03,3.0243409840552338,1.32,0.3400000000000001,False,1w,1,2020-06-21
892,1.62,1.2,2.06,3.422362313948061,0.93,-0.6900000000000001,False,1w,1,2020-06-28
893,0.64,0.1,1.18,0.8791712125665991,0.99,0.35,True,1w,1,2020-07-05
894,2.47,2.45,2.5,9.829944142379317,2.44,-0.0300000000000002,False,1w,1,2020-07-12
895,1.23,1.05,1.53,2.707606493866743,1.05,-0.1799999999999999,True,1w,1,2020-07-19
896,2.07,0.36,3.56,0.7374463093035311,-1.74,-3.81,False,1w,1,2020-07-26
897,1.38,0.92,1.75,2.6417994299745478,0.92,-0.4599999999999998,True,1w,1,2020-08-02
898,3.87,3.59,4.08,12.024162387207138,3.79,-0.08,True,1w,1,2020-08-09
899,2.28,1.8,2.78,4.92613963009372,1.68,-0.5999999999999999,False,1w,1,2020-08-16
900,1.44,1.01,1.82,2.3260629776717687,2.75,1.31,False,1w,1,2020-08-23
901,2.39,1.5,2.74,2.762925863427109,1.5,-0.8900000000000001,True,1w,1,2020-08-30
902,1.3,0.73,1.84,1.5669431336156303,0.18,-1.12,False,1w,1,2020-09-06
903,0.88,0.81,0.9,3.836447792698882,0.81,-0.0699999999999999,True,1w,1,2020-09-13
904,1.65,1.51,1.81,5.258668638424366,1.51,-0.1399999999999999,True,1w,1,2020-09-20
905,5.3,5.25,5.37,11.775313611629269,5.27,-0.0300000000000002,True,1w,1,2020-09-27
906,1.59,1.22,1.58,3.465062613406812,1.22,-0.3700000000000001,True,1w,1,2020-10-04
907,3.81,3.52,5.21,1.9899941217253867,3.98,0.1699999999999999,True,1w,1,2020-10-11
908,1.63,1.6,1.65,11.236276495289053,1.65,0.02,True,1w,1,2020-10-18
909,0.82,0.79,0.84,1.977122416658194,0.59,-0.2299999999999999,False,1w,1,2020-10-25
910,1.03,0.39,1.84,0.7752681422306031,1.69,0.6599999999999999,True,1w,1,2020-11-01
911,1.22,1.17,1.23,10.29580445737751,1.22,0.0,True,1w,1,2020-11-08
912,3.21,3.07,3.33,20.35530149624513,3.22,0.0100000000000002,True,1w,1,2020-11-15
913,1.34,1.3,1.39,11.214171476181278,1.43,0.0899999999999998,False,1w,1,2020-11-22
914,1.09,1.08,1.2,5.2641981450619815,1.22,0.1299999999999999,False,1w,1,2020-11-29
915,1.27,1.12,1.38,3.3421866210022717,1.12,-0.1499999999999999,True,1w,1,2020-12-06
916,0.95,0.88,1.04,2.562685839698552,0.75,-0.1999999999999999,False,1w,1,2020-12-13
917,1.7,1.17,2.12,2.645134529937027,2.7,1.0000000000000002,False,1w,1,2020-12-20
918,1.22,1.23,1.26,7.956829356502586,1.01,-0.2099999999999999,False,1w,1,2020-12-27
919,0.19,0.18,0.18,3.015188509787057,0.22,0.03,False,1w,1,2021-01-03
920,2.3,2.18,2.43,9.959505542779372,2.09,-0.2099999999999999,False,1w,1,2021-01-10
921,1.71,1.67,1.78,11.935885613754962,1.55,-0.1599999999999999,False,1w,1,2021-01-17
922,0.86,0.81,0.85,3.148414611825886,0.8,-0.0599999999999999,False,1w,1,2021-01-24
923,0.56,-0.53,1.89,0.3473625405418264,-1.37,-1.93,False,1w,1,2021-01-31
924,2.05,1.38,2.89,1.4207979687003651,2.89,0.8400000000000003,True,1w,1,2021-02-07
925,1.04,1.0,1.08,7.327066987427101,1.0,-0.04,True,1w,1,2021-02-14
926,1.84,1.68,1.78,6.83504100746846,1.76,-0.08,True,1w,1,2021-02-21
927,2.18,1.77,2.64,3.8894861030113774,1.6,-0.5800000000000001,False,1w,1,2021-02-28
928,1.19,1.16,1.26,7.89597474312724,1.27,0.08,False,1w,1,2021-03-07
930,1.27,1.21,1.3,7.420200760800159,1.21,-0.06,True,1w,1,2021-03-21
931,0.99,0.79,1.21,3.0523204252438654,1.28,0.29,False,1w,1,2021-03-28
932,1.03,0.93,1.15,4.398513734819514,0.76,-0.27,False,1w,1,2021-04-04
933,2.26,2.16,2.46,3.917843948839728,2.43,0.1700000000000003,True,1w,1,2021-04-11
934,0.85,1.04,1.53,0.5846864685393468,1.53,0.68,True,1w,1,2021-04-18
935,1.1,0.83,1.46,2.54229888304331,1.1,0.0,True,1w,1,2021-04-25
936,1.88,1.72,2.57,2.0287160794732197,1.72,-0.1599999999999999,True,1w,1,2021-05-02
937,1.86,1.87,1.89,9.981604710946655,1.88,0.0199999999999997,True,1w,1,2021-05-09
938,1.09,0.19,2.7,0.6439078695094033,0.19,-0.9000000000000001,True,1w,1,2021-05-16
939,2.87,2.19,3.0,3.2118609332962627,2.19,-0.6800000000000002,True,1w,1,2021-05-23
940,2.15,1.83,2.08,3.442396456408777,2.08,-0.0699999999999998,True,1w,1,2021-05-30
941,1.22,1.15,1.29,5.534903408759198,1.23,0.01,True,1w,1,2021-06-06
942,1.64,1.62,1.66,9.888911515019604,1.64,0.0,True,1w,1,2021-06-13
944,1.01,0.84,1.31,2.180171119547477,1.11,0.1,True,1w,1,2021-06-27
945,1.57,1.5,1.63,5.028187834987825,1.62,0.05,True,1w,1,2021-07-04
946,0.58,0.53,0.66,6.035412412301586,0.53,-0.0499999999999999,True,1w,1,2021-07-11
947,1.14,1.07,1.25,5.624539515146554,1.09,-0.0499999999999998,True,1w,1,2021-07-18
948,0.9,0.74,1.0,2.8004508427773547,0.66,-0.24,False,1w,1,2021-07-25
949,1.43,1.11,1.78,3.1350602410768325,0.63,-0.7999999999999999,False,1w,1,2021-08-01
950,0.65,0.4,0.91,1.2283334141862616,0.98,0.3299999999999999,False,1w,1,2021-08-08
951,0.82,0.77,0.9,5.794504067939491,0.62,-0.1999999999999999,False,1w,1,2021-08-15
952,1.15,1.12,1.18,6.496884106687044,1.18,0.03,True,1w,1,2021-08-22
953,1.01,0.99,1.02,9.935931459993474,0.97,-0.04,False,1w,1,2021-08-29
954,0.55,0.5,0.84,0.8235595935639112,0.61,0.0599999999999999,True,1w,1,2021-09-05
955,1.26,1.23,1.29,11.148299829042774,1.12,-0.1399999999999999,False,1w,1,2021-09-12
956,0.74,0.66,0.9,4.774019501246072,0.71,-0.03,True,1w,1,2021-09-19
957,0.76,0.69,0.93,2.6551559428961724,0.69,-0.07,True,1w,1,2021-09-26
958,2.14,1.79,2.57,3.0154355861243456,1.14,-1.0000000000000002,False,1w,1,2021-10-03
959,1.48,0.89,1.98,1.7252248518107638,2.81,1.33,False,1w,1,2021-10-10
960,2.72,2.25,3.09,3.2675089113756197,2.25,-0.4700000000000002,True,1w,1,2021-10-17
961,1.11,1.05,1.15,9.938971874628832,1.04,-0.07,False,1w,1,2021-10-24
962,0.2,0.09,0.28,1.1164566905215076,0.22,0.0199999999999999,True,1w,1,2021-10-31
963,1.0,0.96,1.03,14.441745346969004,0.94,-0.06,False,1w,1,2021-11-07
964,1.52,1.46,1.6,7.825125561068227,1.61,0.09,False,1w,1,2021-11-14
965,1.18,1.11,1.24,7.348074070260181,1.26,0.08,False,1w,1,2021-11-21
966,1.17,1.01,1.68,1.3253127036441206,-0.58,-1.75,False,1w,1,2021-11-28
967,0.4,-0.69,1.42,0.2296904609358524,-0.69,-1.09,True,1w,1,2021-12-05
968,1.76,1.6,2.07,2.504128367289771,1.6,-0.1599999999999999,True,1w,1,2021-12-12
969,1.55,1.51,1.66,7.0322979287953205,1.51,-0.04,True,1w,1,2021-12-19
970,0.71,0.27,1.07,0.8163718413145847,0.27,-0.4399999999999999,True,1w,1,2021-12-26
971,0.94,0.38,1.3,1.6234126583481456,0.38,-0.5599999999999999,True,1w,1,2022-01-02
972,1.82,1.64,2.12,2.472316645736771,2.12,0.3,True,1w,1,2022-01-09
973,2.34,2.27,2.4,8.018572798160744,2.22,-0.1199999999999996,False,1w,1,2022-01-16
974,1.91,1.83,2.08,4.397688870801128,1.83,-0.0799999999999998,True,1w,1,2022-01-23
975,0.99,0.95,1.02,12.356499271252597,1.02,0.03,True,1w,1,2022-01-30
976,1.76,1.47,2.22,3.759263401874584,1.74,-0.02,True,1w,1,2022-02-06
977,1.27,0.45,1.51,1.2499958562271505,2.96,1.69,False,1w,1,2022-02-13
978,1.81,1.01,2.45,2.40615454218923,1.01,-0.8,True,1w,1,2022-02-20
